index,price
51722,6594114
51723,5627929
51724,10019056
51725,8572112
51726,7287061
51727,5348235
51728,9047635
51729,5523417
51730,12096501
51731,6545864
51732,10626580
51733,4884921
51734,8279624
51735,6929139
51736,8605097
51737,6199200
51738,8122894
51739,7761700
51740,8156615
51741,8101084
51742,9420803
51743,10551334
51744,7558696
51745,7226763
51746,9135830
51747,7166503
51748,9078675
51749,7990912
51750,8615919
51751,8883108
51752,8323549
51753,11817784
51754,8738830
51755,7112092
51756,7497988
51757,11621413
51758,8707635
51759,10527962
51760,4627797
51761,4839759
51762,7404073
51763,11147691
51764,8343310
51765,6988927
51766,9742663
51767,10763034
51768,14096779
51769,5820446
51770,5708694
51771,7652243
51772,10111370
51773,7311926
51774,5757927
51775,10538216
51776,7120912
51777,11024827
51778,12206344
51779,11723376
51780,13613307
51781,6112384
51782,8041115
51783,5604720
51784,8305885
51785,17965436
51786,5818928
51787,7753499
51788,7158358
51789,9084248
51790,14678530
51791,8245263
51792,8909824
51793,7189157
51794,12353425
51795,8508861
51796,6694926
51797,15885903
51798,8463320
51799,7600560
51800,10277301
51801,11879890
51802,10363257
51803,3818067
51804,6437028
51805,7879551
51806,7659927
51807,7163738
51808,5641000
51809,11186370
51810,6452119
51811,9421192
51812,10696483
51813,11840833
51814,6951822
51815,5267208
51816,9189013
51817,17384303
51818,7475710
51819,14892598
51820,8740474
51821,10009546
51822,14143718
51823,9052151
51824,12661874
51825,9084829
51826,7224944
51827,8516407
51828,7399699
51829,9707419
51830,6801568
51831,6203642
51832,7452372
51833,9924154
51834,5049805
51835,8714477
51836,8950021
51837,19099046
51838,9591947
51839,12028076
51840,11615429
51841,9436450
51842,11022084
51843,7677480
51844,16384160
51845,8751483
51846,4556737
51847,8171245
51848,5275048
51849,4903583
51850,4458335
51851,11300021
51852,11562616
51853,5672115
51854,6819493
51855,9650003
51856,10525373
51857,7570402
51858,8726245
51859,12866052
51860,7280618
51861,7996087
51862,6970254
51863,6160465
51864,12614636
51865,10438823
51866,9845799
51867,15865108
51868,9018187
51869,9048731
51870,10678457
51871,10502778
51872,8116873
51873,6985578
51874,4601025
51875,5594738
51876,17850049
51877,11042311
51878,10203921
51879,6002107
51880,13574637
51881,6346468
51882,14648938
51883,9165514
51884,8191103
51885,22668298
51886,11861094
51887,9182635
51888,8023444
51889,6638100
51890,11491970
51891,5227149
51892,5688394
51893,5324178
51894,7729251
51895,8828023
51896,7189161
51897,11732171
51898,4501802
51899,13728290
51900,12894244
51901,9236690
51902,11061796
51903,8094921
51904,10121368
51905,9131092
51906,12831998
51907,6638556
51908,6060552
51909,11317753
51910,6114473
51911,13402624
51912,8526466
51913,14072539
51914,11567685
51915,7273749
51916,12178544
51917,7327628
51918,15331886
51919,7757158
51920,7680567
51921,6935271
51922,10536255
51923,6281971
51924,8839779
51925,12954263
51926,5498790
51927,5186371
51928,7025305
51929,8592640
51930,14468370
51931,8193921
51932,5130577
51933,11141262
51934,4598492
51935,10046196
51936,6363461
51937,6772670
51938,7530856
51939,6219332
51940,5097888
51941,10583637
51942,9063907
51943,6077543
51944,6074065
51945,8551178
51946,17894838
51947,4328726
51948,11640620
51949,7347095
51950,8183187
51951,7972862
51952,6245503
51953,7213542
51954,7926678
51955,13081034
51956,7688004
51957,9866403
51958,6907486
51959,6986627
51960,5965474
51961,13719222
51962,6706673
51963,15743254
51964,4661938
51965,7820028
51966,11966053
51967,9724392
51968,4980247
51969,7740470
51970,6649835
51971,10085216
51972,8097749
51973,5213217
51974,6620700
51975,12145936
51976,9583395
51977,11788279
51978,10101560
51979,5886375
51980,8030882
51981,10338638
51982,5843762
51983,12628992
51984,6505857
51985,7315195
51986,7689743
51987,6508778
51988,7762412
51989,14009054
51990,5543168
51991,10932697
51992,5514496
51993,7409321
51994,9007606
51995,10250166
51996,12840502
51997,11449848
51998,8011510
51999,5776965
52000,11676120
52001,9816956
52002,6045993
52003,6468197
52004,4857738
52005,8736037
52006,12417835
52007,7477968
52008,8460712
52009,12230573
52010,9139482
52011,8220475
52012,10242877
52013,4599252
52014,12594542
52015,8416135
52016,13635180
52017,13027503
52018,13192110
52019,5892992
52020,9642295
52021,7256003
52022,10987215
52023,6550700
52024,9406537
52025,11528590
52026,7018076
52027,11696768
52028,6083152
52029,13452175
52030,5163664
52031,7801129
52032,12479304
52033,5016430
52034,10121316
52035,10627795
52036,6969267
52037,5717716
52038,15968546
52039,6616305
52040,9340861
52041,8184429
52042,7133069
52043,11523577
52044,6969135
52045,9445775
52046,9460998
52047,12622838
52048,11689696
52049,11615556
52050,5098846
52051,8895590
52052,17397572
52053,8499055
52054,10776057
52055,8188288
52056,5720638
52057,16683573
52058,6341873
52059,6030772
52060,6600628
52061,6503224
52062,9031282
52063,10730188
52064,7851799
52065,6403954
52066,8057178
52067,8234610
52068,4606065
52069,6143731
52070,10265245
52071,7249173
52072,14298836
52073,6892407
52074,13803899
52075,4026936
52076,12823995
52077,11845226
52078,11466597
52079,14696324
52080,6730596
52081,5360723
52082,6318239
52083,8409157
52084,7552689
52085,8449890
52086,13636451
52087,7954251
52088,12355469
52089,12878809
52090,10507412
52091,9591076
52092,9620828
52093,13590259
52094,9363273
52095,7875306
52096,5198244
52097,5102642
52098,11818331
52099,9101145
52100,8906878
52101,9777832
52102,8448737
52103,5080983
52104,11913829
52105,5760700
52106,7367122
52107,17437749
52108,14392300
52109,7530333
52110,11825992
52111,8790367
52112,6515695
52113,7800166
52114,7886036
52115,12615085
52116,10632484
52117,6483510
52118,11211501
52119,10018568
52120,8355435
52121,9857309
52122,6627249
52123,7403629
52124,6097168
52125,5307296
52126,5306193
52127,7415594
52128,19863953
52129,9501280
52130,6589531
52131,7347664
52132,5893785
52133,12165675
52134,9449009
52135,9801128
52136,9821458
52137,6129291
52138,6123675
52139,6739420
52140,5526493
52141,8121197
52142,8838067
52143,5954973
52144,8200212
52145,9323567
52146,9643372
52147,13349101
52148,9918577
52149,8842114
52150,10037544
52151,11289544
52152,4713598
52153,5478436
52154,20555575
52155,8136720
52156,8512009
52157,8543426
52158,9625231
52159,8204590
52160,11241948
52161,8554492
52162,9816242
52163,7241877
52164,7382260
52165,6587605
52166,5901593
52167,10271877
52168,14181917
52169,5725090
52170,7308719
52171,7621831
52172,9031296
52173,6898490
52174,6905812
52175,9131621
52176,7294451
52177,7711607
52178,7311163
52179,15174466
52180,5259830
52181,5713885
52182,11547487
52183,6088002
52184,8229101
52185,8664585
52186,10004147
52187,5135481
52188,10238691
52189,10101269
52190,9168602
52191,5984714
52192,6032487
52193,10806530
52194,11014650
52195,18334164
52196,8582507
52197,8062838
52198,6467697
52199,11361625
52200,10641254
52201,10985943
52202,11195116
52203,9230692
52204,16037457
52205,12983875
52206,7927362
52207,12429514
52208,9487269
52209,6852671
52210,9183087
52211,8659169
52212,11508086
52213,13196647
52214,16668802
52215,12650186
52216,16954236
52217,6604534
52218,9323572
52219,8140212
52220,6167033
52221,7952508
52222,6172179
52223,11347533
52224,21014253
52225,6659052
52226,14886218
52227,9581305
52228,4146154
52229,8006894
52230,6565088
52231,6551983
52232,10573510
52233,11700854
52234,11306926
52235,11070147
52236,20727045
52237,5780706
52238,6751824
52239,8935402
52240,11578845
52241,6892810
52242,10644441
52243,7594603
52244,17672214
52245,6747056
52246,12219636
52247,8885422
52248,9141702
52249,5568543
52250,13576681
52251,11368776
52252,6842314
52253,6934149
52254,6032475
52255,9564986
52256,7853270
52257,9529169
52258,6706629
52259,13644986
52260,8211289
52261,5825630
52262,6637736
52263,12088159
52264,10103690
52265,17630131
52266,10409010
52267,16130682
52268,8670782
52269,7471937
52270,8634779
52271,24646251
52272,6493223
52273,8699757
52274,8337923
52275,12095912
52276,14672569
52277,12357143
52278,7454341
52279,13192028
52280,8118350
52281,8533360
52282,4032918
52283,5892159
52284,9276665
52285,13525701
52286,5945624
52287,9338093
52288,13563631
52289,8207220
52290,9184384
52291,5421392
52292,8010094
52293,8113637
52294,8790967
52295,9284493
52296,9902616
52297,7084890
52298,7849616
52299,5702016
52300,20394990
52301,8007405
52302,10094040
52303,8025286
52304,5484527
52305,6526521
52306,10380635
52307,11118856
52308,4766351
52309,6583963
52310,14655809
52311,10956998
52312,11145733
52313,11921422
52314,7078837
52315,5774637
52316,6119300
52317,9956857
52318,5981560
52319,12402699
52320,8326176
52321,6008278
52322,7935173
52323,13362802
52324,11945549
52325,6430126
52326,11982762
52327,8273144
52328,6843666
52329,7751429
52330,6958908
52331,6650531
52332,7446006
52333,11432635
52334,8491794
52335,5399792
52336,7094907
52337,9519885
52338,4603265
52339,9696325
52340,7357134
52341,6910304
52342,8085712
52343,5179886
52344,7018777
52345,9945594
52346,6846807
52347,5354059
52348,11153921
52349,6161061
52350,11198927
52351,6902840
52352,5310224
52353,5269461
52354,7739294
52355,5890175
52356,5808540
52357,6142855
52358,9227203
52359,9181582
52360,7921491
52361,7820069
52362,11611316
52363,6580692
52364,13606184
52365,8437018
52366,7060045
52367,11602352
52368,6404384
52369,7765385
52370,13456709
52371,7242941
52372,19276376
52373,7176856
52374,11984944
52375,14274596
52376,7525275
52377,11093796
52378,4650055
52379,12571558
52380,9824547
52381,12027092
52382,7298590
52383,8078007
52384,6764840
52385,8920213
52386,5639599
52387,10024443
52388,6248015
52389,13733288
52390,7228327
52391,8338225
52392,9260318
52393,12444350
52394,7716831
52395,6641822
52396,13917996
52397,12865239
52398,5503726
52399,8852797
52400,8483312
52401,4654717
52402,16254214
52403,18402855
52404,5540671
52405,10903227
52406,10876152
52407,15864897
52408,7849869
52409,6686336
52410,8091670
52411,6876107
52412,15433733
52413,7109959
52414,5763447
52415,5259478
52416,5298178
52417,10790317
52418,7578873
52419,10835778
52420,4667533
52421,8084039
52422,6184951
52423,8455783
52424,8610217
52425,6134943
52426,9152641
52427,8548661
52428,5535025
52429,8312871
52430,10771314
52431,18071650
52432,10459929
52433,8703462
52434,11591482
52435,7990140
52436,6517153
52437,8867067
52438,10273680
52439,7777963
52440,8252129
52441,6698999
52442,5566180
52443,7904881
52444,7359135
52445,13718061
52446,13648300
52447,6795858
52448,13190498
52449,11265454
52450,12500445
52451,5823574
52452,6419997
52453,9400209
52454,4912136
52455,10435447
52456,5779093
52457,9580046
52458,9227146
52459,11451270
52460,8301583
52461,13625215
52462,7970165
52463,15753822
52464,7801897
52465,14931651
52466,10186793
52467,11032690
52468,11691437
52469,5757766
52470,6192826
52471,9398539
52472,14001967
52473,16549756
52474,8414535
52475,6182492
52476,13243530
52477,8343905
52478,8400571
52479,7181881
52480,7914703
52481,8332496
52482,6009480
52483,6811458
52484,13014393
52485,12568399
52486,6413711
52487,19029748
52488,8002720
52489,13774390
52490,9009516
52491,18344589
52492,11545246
52493,8281337
52494,13518914
52495,5358022
52496,8252166
52497,7021677
52498,9435483
52499,12207647
52500,3909489
52501,16396916
52502,13103257
52503,7418262
52504,5412258
52505,11749858
52506,8058775
52507,7786583
52508,12799124
52509,5293168
52510,7884552
52511,6139087
52512,7267888
52513,6488573
52514,14189079
52515,10316023
52516,18333812
52517,14350483
52518,5219179
52519,7748595
52520,11478876
52521,8292949
52522,13142092
52523,4858697
52524,16254179
52525,6669739
52526,6251254
52527,11584855
52528,9584025
52529,5876628
52530,11176798
52531,8753431
52532,4182204
52533,8189463
52534,12352401
52535,12678704
52536,17348206
52537,10912491
52538,10071746
52539,11686743
52540,8967134
52541,14498883
52542,10619103
52543,5299904
52544,8968615
52545,7008986
52546,14588270
52547,5257119
52548,9008975
52549,8508710
52550,6310031
52551,7788915
52552,3845430
52553,11557858
52554,7006398
52555,6013303
52556,5716156
52557,9359421
52558,8283321
52559,6705033
52560,12241324
52561,7388408
52562,17775570
52563,9226853
52564,7661385
52565,4380926
52566,8062861
52567,8173740
52568,11081871
52569,5320688
52570,10351913
52571,5413361
52572,6199951
52573,12500951
52574,10591618
52575,9596404
52576,7182524
52577,12394477
52578,10240775
52579,8233830
52580,6826876
52581,3468053
52582,7440905
52583,9397203
52584,7928942
52585,7534085
52586,11481223
52587,9675599
52588,7244503
52589,5810398
52590,6317153
52591,9502478
52592,6365278
52593,7585222
52594,8533955
52595,7798801
52596,8976910
52597,7904324
52598,6389489
52599,18463403
52600,5968224
52601,8038247
52602,11240113
52603,7575983
52604,6011619
52605,13202692
52606,4838332
52607,9735883
52608,11844200
52609,11069832
52610,12262184
52611,6287276
52612,7703476
52613,12127280
52614,11874266
52615,6622345
52616,5691196
52617,8599959
52618,4040977
52619,14130094
52620,10434728
52621,24325572
52622,7891004
52623,8422838
52624,8030445
52625,8632073
52626,10164834
52627,6513020
52628,11868402
52629,8518685
52630,5871156
52631,9951359
52632,8863802
52633,3949465
52634,7907092
52635,5803828
52636,10207172
52637,5207449
52638,17327944
52639,6272573
52640,8954523
52641,7006570
52642,14251297
52643,4850204
52644,7084531
52645,9090135
52646,6894117
52647,6665008
52648,8185431
52649,11675261
52650,8920539
52651,8617483
52652,7909410
52653,6740566
52654,10029853
52655,9968260
52656,6947549
52657,8276545
52658,5251856
52659,6791471
52660,5198406
52661,5928805
52662,8651107
52663,12157123
52664,7422886
52665,9705364
52666,11546996
52667,6253369
52668,6398480
52669,5470758
52670,7474617
52671,13892730
52672,17559030
52673,14042823
52674,5259549
52675,7323905
52676,5932664
52677,11827282
52678,9609158
52679,6025386
52680,8234026
52681,13905514
52682,16712276
52683,9654531
52684,6582206
52685,10165222
52686,19712947
52687,6159812
52688,12222956
52689,6606010
52690,12431258
52691,7011183
52692,14279611
52693,6425146
52694,5473981
52695,9265189
52696,11330761
52697,6080407
52698,11615475
52699,7305470
52700,8440763
52701,19756833
52702,7356820
52703,5975724
52704,7833801
52705,6031339
52706,7716806
52707,4398662
52708,5234175
52709,8884990
52710,6129071
52711,11332202
52712,10630248
52713,5885440
52714,7662947
52715,10832581
52716,4253385
52717,4836325
52718,7725969
52719,7001596
52720,8373964
52721,10515853
52722,6382667
52723,7946673
52724,4598816
52725,7340363
52726,7333228
52727,14017172
52728,15305308
52729,11007562
52730,6443115
52731,10696052
52732,3591481
52733,9025207
52734,9910898
52735,9526351
52736,4505396
52737,18929616
52738,14182579
52739,5800580
52740,8477876
52741,7497042
52742,11250872
52743,6285226
52744,5686769
52745,4386227
52746,6711530
52747,5866544
52748,10736037
52749,20500839
52750,7576165
52751,7836253
52752,9562287
52753,6915353
52754,8556313
52755,8911263
52756,5880892
52757,4739793
52758,7902238
52759,10520200
52760,9504517
52761,8946737
52762,4824293
52763,13338787
52764,4428146
52765,17117292
52766,17722966
52767,10774538
52768,8254795
52769,10742375
52770,8597683
52771,6273682
52772,5656356
52773,12279287
52774,7434343
52775,5655357
52776,5219034
52777,17474945
52778,12886675
52779,7698137
52780,9717129
52781,11735269
52782,8938524
52783,6201110
52784,9143515
52785,6477551
52786,9941305
52787,5701499
52788,11862652
52789,7243859
52790,13182140
52791,11027287
52792,5622555
52793,14620397
52794,12498752
52795,13012061
52796,13722950
52797,8894125
52798,5459275
52799,8920312
52800,4452147
52801,10740539
52802,10807883
52803,9041853
52804,11626551
52805,7737066
52806,13688365
52807,16257984
52808,6341208
52809,8515094
52810,7335172
52811,7845318
52812,13967529
52813,18750496
52814,18530371
52815,8873591
52816,4470213
52817,15284444
52818,8069442
52819,6922556
52820,7403552
52821,8801243
52822,4658749
52823,6142695
52824,6233525
52825,6227004
52826,11222788
52827,6451622
52828,13984688
52829,7863265
52830,13801853
52831,8359377
52832,8939803
52833,6602815
52834,15869332
52835,8377581
52836,6821762
52837,6889910
52838,6372347
52839,4041474
52840,6819222
52841,11732676
52842,4458179
52843,7418471
52844,8616556
52845,7591765
52846,7767204
52847,10468923
52848,6478075
52849,15427124
52850,7377661
52851,14813421
52852,9409523
52853,4828039
52854,8264374
52855,13283877
52856,12569017
52857,9483737
52858,10717489
52859,5950482
52860,4209644
52861,7105477
52862,5628665
52863,12392981
52864,17194718
52865,11130299
52866,5856073
52867,10695048
52868,4528732
52869,4896336
52870,7601941
52871,6930532
52872,14029838
52873,13604051
52874,13162392
52875,10360368
52876,6487709
52877,8209902
52878,8399364
52879,8493081
52880,20935667
52881,9102185
52882,11866101
52883,6628263
52884,5565461
52885,7289469
52886,12341950
52887,9963048
52888,7269564
52889,7748753
52890,9092059
52891,15565362
52892,9867111
52893,7288146
52894,12104600
52895,6978488
52896,7651312
52897,6801472
52898,8586606
52899,7339674
52900,15912196
52901,9963988
52902,12050898
52903,5209607
52904,4304337
52905,5712320
52906,13469868
52907,9932492
52908,11052107
52909,6544291
52910,11859671
52911,9673729
52912,8708710
52913,13036596
52914,7974669
52915,4846087
52916,8401810
52917,8855513
52918,7068566
52919,6984013
52920,10547256
52921,7824309
52922,5704031
52923,4843746
52924,12520090
52925,5041307
52926,6459905
52927,10202774
52928,8701334
52929,8106885
52930,3996288
52931,6286922
52932,18176427
52933,12170791
52934,7562562
52935,8451218
52936,7693801
52937,17747274
52938,7824211
52939,6577528
52940,8117702
52941,8174868
52942,12424636
52943,7863228
52944,5854463
52945,10164253
52946,12941519
52947,5369090
52948,7386512
52949,12939687
52950,7543073
52951,10582635
52952,7756240
52953,8012469
52954,4546622
52955,12124725
52956,8984386
52957,10713788
52958,7262049
52959,13915019
52960,11893235
52961,23101261
52962,7602634
52963,7200689
52964,4996088
52965,7067268
52966,13594417
52967,6014756
52968,11657053
52969,19042644
52970,5441035
52971,13393844
52972,9196283
52973,9521924
52974,4581305
52975,11502647
52976,8209271
52977,4354980
52978,6863708
52979,6562133
52980,6692774
52981,7303495
52982,8053722
52983,8485103
52984,8732275
52985,9968154
52986,7120001
52987,8113526
52988,12841488
52989,9936332
52990,9082308
52991,6447188
52992,6681185
52993,11948017
52994,7194598
52995,15538647
52996,10478318
52997,5572429
52998,10958501
52999,5370348
53000,16433215
53001,9541211
53002,8576105
53003,6933415
53004,6116908
53005,14891857
53006,12859566
53007,6220934
53008,13892791
53009,16525258
53010,12722667
53011,11809878
53012,6292233
53013,6519630
53014,8825650
53015,6508680
53016,6413295
53017,6120282
53018,4219362
53019,7150951
53020,11241950
53021,10322701
53022,4681804
53023,8833838
53024,10160805
53025,9160302
53026,12877559
53027,7282428
53028,7482135
53029,9448257
53030,7487129
53031,8195907
53032,15686200
53033,11447362
53034,18904523
53035,5246499
53036,3722332
53037,9842989
53038,7517365
53039,5550853
53040,9117917
53041,10991699
53042,9855513
53043,8606016
53044,14097695
53045,8823078
53046,6830764
53047,13625975
53048,13268861
53049,5172366
53050,7010504
53051,10688512
53052,13881756
53053,6350571
53054,10840459
53055,4810320
53056,8361038
53057,9298308
53058,6962840
53059,5012590
53060,8172165
53061,13108145
53062,12369668
53063,8297088
53064,6728723
53065,6785278
53066,11195595
53067,8203251
53068,9806547
53069,5572313
53070,7935554
53071,6886654
53072,13457640
53073,14380650
53074,7453857
53075,5965687
53076,7447447
53077,7679618
53078,11261799
53079,6396204
53080,7635191
53081,9661229
53082,7610618
53083,9377172
53084,9277815
53085,7008657
53086,12678922
53087,7086578
53088,12731040
53089,6501754
53090,8662754
53091,10413393
53092,10861234
53093,7970657
53094,9658551
53095,7352672
53096,8662647
53097,8589928
53098,5988882
53099,10453317
53100,16423597
53101,13065056
53102,7748082
53103,7133826
53104,7466585
53105,8121207
53106,10459586
53107,7897234
53108,5956144
53109,6407601
53110,8022157
53111,7569145
53112,7727006
53113,8398169
53114,8004418
53115,10387309
53116,10362513
53117,9424174
53118,7563312
53119,10099539
53120,7730139
53121,15749271
53122,4865271
53123,9768964
53124,6695097
53125,10040631
53126,8330911
53127,4762835
53128,6008400
53129,8644636
53130,16851952
53131,9885554
53132,6904702
53133,11377805
53134,10439950
53135,8308922
53136,10460555
53137,11798677
53138,9758219
53139,11477291
53140,6276625
53141,7844967
53142,5738182
53143,10770403
53144,10058201
53145,4745840
53146,13324513
53147,9629939
53148,8175369
53149,12395770
53150,12633601
53151,18867462
53152,12458201
53153,10924801
53154,13748400
53155,14495264
53156,11927311
53157,9555114
53158,9244716
53159,9717492
53160,6360338
53161,6942213
53162,15457883
53163,17712664
53164,6038734
53165,9682306
53166,10187739
53167,11345342
53168,8010048
53169,10286506
53170,8942067
53171,9076239
53172,12862219
53173,7052142
53174,7780796
53175,12473176
53176,5840447
53177,13017680
53178,5204929
53179,12483070
53180,9118926
53181,9092549
53182,12077206
53183,4133193
53184,6391490
53185,8309059
53186,13648878
53187,6390586
53188,9759507
53189,12626069
53190,13248487
53191,8976832
53192,6651024
53193,7298952
53194,7834281
53195,5515645
53196,7830085
53197,8870454
53198,6551018
53199,11132572
53200,8981489
53201,12245259
53202,8695920
53203,11946050
53204,5743264
53205,4973598
53206,13394108
53207,10365317
53208,11884805
53209,6220507
53210,7716995
53211,12434802
53212,11940118
53213,11327029
53214,7619137
53215,7750398
53216,6286063
53217,7428712
53218,11448856
53219,12665065
53220,8708128
53221,7106126
53222,8107896
53223,5270088
53224,13404705
53225,9876078
53226,11137857
53227,6783735
53228,11140760
53229,4706699
53230,4801021
53231,5056514
53232,10506342
53233,10504430
53234,5981553
53235,10804203
53236,6340927
53237,12758046
53238,6766036
53239,12113147
53240,17559401
53241,8306897
53242,11748359
53243,15186498
53244,14477840
53245,5093662
53246,17060165
53247,8714509
53248,12370475
53249,9557579
53250,7710885
53251,10551525
53252,5123222
53253,5490481
53254,7771027
53255,8669078
53256,8411388
53257,11810389
53258,13011526
53259,10109407
53260,9019557
53261,8406548
53262,11286353
53263,10883456
53264,8833689
53265,7759486
53266,11557954
53267,4738245
53268,11123615
53269,8547222
53270,10773016
53271,7188445
53272,10482652
53273,9015479
53274,6967518
53275,15896133
53276,9798759
53277,15205997
53278,5646792
53279,9311073
53280,15546118
53281,7481973
53282,10125035
53283,5946046
53284,4705400
53285,11946575
53286,17033622
53287,6118243
53288,11742302
53289,12165037
53290,6902873
53291,17399471
53292,9790172
53293,10562095
53294,8041444
53295,9157033
53296,5387125
53297,8683151
53298,6580597
53299,4572331
53300,5542281
53301,8082700
53302,11102319
53303,6431139
53304,9034283
53305,14054859
53306,9104743
53307,9532926
53308,5408510
53309,7210081
53310,11336918
53311,14415221
53312,18101068
53313,17392975
53314,11375899
53315,9743417
53316,7548128
53317,6214990
53318,8885022
53319,8113144
53320,8833777
53321,11363977
53322,7164515
53323,9152622
53324,6604384
53325,11854745
53326,7796395
53327,9409137
53328,7026824
53329,6896653
53330,9835363
53331,8971322
53332,9251557
53333,7802568
53334,5210870
53335,14346434
53336,7348445
53337,4615444
53338,6284802
53339,7585806
53340,14665259
53341,6648929
53342,6182279
53343,4312799
53344,9114657
53345,13241046
53346,12142360
53347,6301007
53348,9125295
53349,7795490
53350,11335397
53351,6657737
53352,11936705
53353,6326612
53354,12478045
53355,7810488
53356,8766195
53357,5905142
53358,9596688
53359,10888329
53360,11124307
53361,5234490
53362,8993769
53363,6762751
53364,6178380
53365,6611499
53366,11435721
53367,6819584
53368,11544240
53369,6193781
53370,11263394
53371,5807697
53372,7701643
53373,5297034
53374,7721430
53375,21743002
53376,12616296
53377,5350225
53378,10053905
53379,6411231
53380,7635458
53381,9630235
53382,19949229
53383,6912202
53384,7425467
53385,12195456
53386,8053242
53387,7474118
53388,5083883
53389,17363768
53390,11247432
53391,12006759
53392,10195324
53393,11050128
53394,7721715
53395,7073984
53396,9807432
53397,10056917
53398,7941850
53399,9625410
53400,12721223
53401,7813439
53402,8186455
53403,6060867
53404,5916492
53405,8109590
53406,7911709
53407,7546816
53408,4502273
53409,4600671
53410,7767294
53411,12975492
53412,9428674
53413,11792589
53414,12869689
53415,8741705
53416,13370778
53417,9255081
53418,10514866
53419,11905307
53420,11874645
53421,9599091
53422,4316292
53423,4685151
53424,15903719
53425,6351523
53426,10319700
53427,14628125
53428,4665539
53429,6893979
53430,6658570
53431,8712300
53432,14346816
53433,6683457
53434,17838968
53435,10061311
53436,14271916
53437,5119240
53438,8482840
53439,5482671
53440,10373375
53441,7361856
53442,8718129
53443,6374585
53444,9410107
53445,8487109
53446,5345654
53447,6248831
53448,6389169
53449,5490698
53450,7097153
53451,6246736
53452,6540385
53453,5399370
53454,5850047
53455,8267736
53456,10078637
53457,6825046
53458,9191628
53459,6643449
53460,6671994
53461,7178546
53462,16620181
53463,8720173
53464,13029694
53465,8427399
53466,9942522
53467,13122551
53468,7620667
53469,8955191
53470,19682444
53471,15126305
53472,7568108
53473,12073108
53474,3165405
53475,4915357
53476,12480322
53477,7552703
53478,7424605
53479,7717586
53480,9886162
53481,14355122
53482,7902026
53483,6169880
53484,4428135
53485,9982836
53486,9959955
53487,8183998
53488,5188418
53489,11258538
53490,7881497
53491,5726062
53492,20427165
53493,8422048
53494,7489490
53495,4267613
53496,14742985
53497,11393724
53498,4433887
53499,9160420
53500,7622468
53501,9192714
53502,5714992
53503,9007562
53504,13427328
53505,14178198
53506,6743392
53507,9252652
53508,4726687
53509,7538534
53510,19395996
53511,6359985
53512,9896337
53513,5085712
53514,8843491
53515,20439200
53516,7113488
53517,8423852
53518,8427012
53519,11146705
53520,6743941
53521,6015411
53522,14608300
53523,7366006
53524,7865839
53525,7769882
53526,11887556
53527,11822031
53528,6355498
53529,6875163
53530,9955525
53531,8335944
53532,17452786
53533,8702008
53534,4787635
53535,9170086
53536,6891031
53537,8030150
53538,11841028
53539,12944715
53540,7447228
53541,8483119
53542,13861617
53543,7348387
53544,11017633
53545,6927509
53546,8158227
53547,13379382
53548,6573858
53549,8861915
53550,5826636
53551,9789938
53552,4958597
53553,10108430
53554,11398414
53555,7581235
53556,5742474
53557,13344861
53558,5966396
53559,5604902
53560,7479028
53561,7076142
53562,10705616
53563,7579346
53564,7493783
53565,6596717
53566,6712394
53567,6414256
53568,9940747
53569,6429020
53570,7307557
53571,7991308
53572,11249507
53573,9209542
53574,6592017
53575,7361866
53576,11085040
53577,5866522
53578,8317643
53579,7930039
53580,5257205
53581,6351492
53582,7860422
53583,9861673
53584,11626735
53585,6943685
53586,16536531
53587,13041278
53588,7127282
53589,6734336
53590,6109211
53591,7292861
53592,7600971
53593,6010162
53594,12898122
53595,12007635
53596,6746120
53597,8311786
53598,11431499
53599,19855237
53600,9269223
53601,6920102
53602,16509841
53603,12009143
53604,12717803
53605,8616459
53606,12639102
53607,11699369
53608,11031012
53609,6186333
53610,7598948
53611,9942075
53612,6319039
53613,8455084
53614,9304066
53615,7346621
53616,13111986
53617,6828580
53618,5799861
53619,6241870
53620,6683403
53621,6861864
53622,10845797
53623,3890956
53624,5364734
53625,6429844
53626,11640817
53627,10143354
53628,9723803
53629,7897575
53630,7077010
53631,13726847
53632,9977776
53633,5940573
53634,11996909
53635,6872127
53636,10410450
53637,14577785
53638,13837010
53639,6212215
53640,10741775
53641,5031651
53642,7338680
53643,8123799
53644,5723297
53645,7173043
53646,5533736
53647,9273838
53648,16068597
53649,7607137
53650,12761543
53651,10052137
53652,6775581
53653,6492982
53654,8357951
53655,9415117
53656,13128994
53657,11168799
53658,6523256
53659,8340997
53660,9592116
53661,9820294
53662,12517193
53663,4288439
53664,12727108
53665,14059350
53666,5978423
53667,5674714
53668,12137302
53669,8379829
53670,9292425
53671,7771526
53672,11242132
53673,9874340
53674,14998343
53675,8088498
53676,7884848
53677,10231738
53678,13188573
53679,15463597
53680,14103595
53681,5929489
53682,13635818
53683,5469608
53684,6023758
53685,7920579
53686,10791947
53687,18930224
53688,8988362
53689,10375122
53690,13932131
53691,9881062
53692,10115446
53693,6714439
53694,13536572
53695,9489976
53696,11935423
53697,6907377
53698,9537932
53699,6464157
53700,6083528
53701,8492884
53702,13367276
53703,7645473
53704,10282687
53705,13690256
53706,7339053
53707,8758025
53708,7043028
53709,10221368
53710,6036655
53711,7651317
53712,4812010
53713,13967156
53714,6735031
53715,9918861
53716,13406154
53717,8083434
53718,9684656
53719,5668457
53720,7656703
